alpha_freq,delta_freq,u_kmeans,g_kmeans,r_freq,i_kmeans,z_width,redshift_freq
6,2,10,7,13,5,2,14
7,2,3,4,6,3,1,11
9,5,13,12,31,9,3,20
8,7,2,2,1,1,1,9
7,7,4,5,5,3,1,13
11,5,8,14,49,12,3,27
10,5,12,11,36,10,4,3
0,0,8,12,42,13,4,27
0,0,9,11,24,7,2,20
9,10,4,4,6,3,1,8
6,9,10,10,23,7,2,6
11,6,5,7,20,8,3,24
5,4,7,10,37,13,4,33
11,7,12,16,48,13,3,21
7,7,3,3,3,2,1,10
6,7,14,11,23,8,2,19
7,7,4,4,5,3,1,9
9,7,13,11,26,8,2,21
4,9,6,5,8,4,1,12
5,7,10,12,28,9,3,20
6,7,3,3,5,3,1,8
7,7,4,5,11,5,2,11
7,8,10,13,35,9,3,25
11,2,12,12,26,8,2,20
11,2,10,10,28,9,3,21
6,2,6,4,5,3,1,5
6,2,3,1,0,1,0,3
6,10,10,12,36,10,3,22
6,9,5,5,7,3,1,12
8,9,10,12,31,9,3,20
8,8,10,14,32,9,3,24
8,8,8,9,16,6,2,16
10,10,4,3,4,3,1,2
0,1,5,5,9,4,1,8
0,1,13,13,34,10,3,16
0,1,4,5,7,3,1,13
0,1,3,4,9,4,1,12
0,1,4,4,4,2,1,10
0,1,6,7,15,6,2,9
9,8,8,11,33,10,3,23
11,5,13,14,37,10,3,21
5,5,9,13,38,10,3,25
0,3,15,11,22,7,2,20
0,3,7,10,19,7,2,17
0,3,15,17,44,11,3,23
9,7,10,8,16,6,2,14
6,10,5,5,8,4,1,10
9,5,10,14,40,10,3,24
6,9,4,5,13,6,2,5
6,9,1,2,4,3,1,3
1,0,10,13,33,10,3,19
6,4,3,3,4,3,1,8
6,4,2,2,2,2,1,10
8,4,3,6,15,7,2,30
11,3,2,3,5,3,1,1
11,3,8,11,39,12,3,30
6,8,11,12,24,8,2,19
0,5,10,12,28,9,3,17
7,7,3,2,1,1,1,10
9,5,13,12,26,8,2,19
7,10,2,2,1,1,1,8
7,9,7,9,25,10,3,13
7,9,2,2,2,1,1,10
9,8,2,2,2,2,1,9
9,7,3,3,3,2,1,10
6,9,10,14,37,10,3,24
6,9,11,12,29,9,3,18
7,6,12,11,23,8,2,20
6,7,1,1,1,1,0,8
7,9,9,12,27,8,2,22
7,4,3,6,14,6,2,13
1,3,5,6,16,7,2,2
1,3,9,11,44,14,4,0
1,0,5,8,24,10,3,21
3,5,9,13,46,16,4,25
3,5,11,13,50,15,4,28
5,3,15,14,33,9,3,24
4,10,11,12,30,9,3,18
6,9,5,8,25,10,3,32
7,8,14,17,39,10,3,25
0,1,12,13,43,13,4,24
0,1,2,3,6,4,1,8
0,1,6,5,7,4,1,12
0,1,3,4,7,4,1,9
9,10,9,11,48,15,4,32
6,9,5,5,12,6,2,2
6,9,0,1,1,1,1,1
4,9,5,4,4,2,1,12
5,2,8,11,28,9,3,21
8,4,6,8,27,11,3,33
11,6,15,15,46,12,3,22
11,2,9,11,21,7,2,16
1,0,8,9,28,11,3,0
0,5,9,15,47,12,3,29
3,8,13,13,38,8,5,2
0,0,9,15,47,12,3,22
8,9,11,13,35,10,3,21
5,10,7,10,42,14,4,7
10,4,12,14,41,10,3,4
5,9,6,8,31,11,3,33
6,9,4,5,13,6,2,0
6,9,5,8,23,9,3,29
10,3,4,5,7,4,1,12
5,2,10,10,21,7,2,16
8,7,3,4,10,5,2,9
9,5,2,2,3,2,1,8
6,8,3,3,4,2,1,9
0,5,10,12,30,9,3,22
2,3,0,1,1,2,1,6
11,7,7,9,30,10,3,32
2,7,7,8,21,8,3,0
0,3,8,13,44,13,4,31
11,3,5,8,22,9,3,30
11,3,6,10,39,12,4,32
9,7,8,8,17,7,2,14
1,3,8,13,47,14,4,31
11,3,8,12,40,13,4,30
7,0,5,8,28,11,3,16
11,0,2,3,4,3,1,10
0,0,9,10,21,7,2,17
0,1,2,2,1,1,0,8
0,1,4,6,14,6,2,9
0,1,4,4,7,4,1,8
11,2,8,12,35,10,3,23
11,2,10,12,26,8,3,23
9,9,15,12,27,9,3,18
8,8,10,13,29,9,3,22
5,7,2,2,4,3,1,2
3,5,8,11,44,15,4,30
8,7,6,6,10,4,1,13
10,3,2,2,1,2,1,3
10,4,9,10,23,8,2,2
6,9,3,5,11,5,2,1
5,2,3,2,2,2,1,9
5,2,10,12,35,9,3,24
8,6,7,10,32,10,3,25
10,7,5,7,24,11,4,1
8,6,9,11,34,10,3,25
10,8,10,15,46,11,3,26
11,5,11,10,19,7,2,16
6,5,7,7,13,5,2,14
9,7,10,12,32,9,3,18
8,4,14,13,35,10,3,22
0,5,14,10,19,7,2,16
6,4,4,4,5,3,1,11
2,3,9,10,40,13,4,7
7,7,9,12,34,9,3,25
0,0,10,12,29,9,3,20
7,8,9,13,40,10,3,26
6,5,9,13,33,10,3,22
8,8,4,5,8,4,1,11
5,8,14,11,27,9,3,15
9,3,4,5,9,4,1,11
6,10,9,8,14,5,2,14
8,9,4,4,4,3,1,9
1,1,12,17,44,11,3,23
0,1,6,7,14,6,2,14
0,1,11,14,40,11,3,19
8,2,12,13,33,9,3,22
2,7,6,4,5,3,1,5
5,2,9,12,34,10,3,22
11,5,14,11,22,7,2,18
1,7,1,1,1,1,1,5
11,2,10,10,18,6,2,16
11,2,14,15,44,11,3,26
9,9,11,12,29,9,3,20
9,9,13,12,31,9,3,19
1,0,7,9,36,12,3,27
7,10,13,12,26,8,2,18
7,10,9,14,48,14,4,23
6,2,0,0,0,1,0,3
6,2,3,5,12,6,2,1
5,8,5,5,8,3,1,12
7,9,8,7,12,5,2,14
8,4,7,7,12,4,1,5
7,7,3,4,8,4,1,10
4,10,6,8,27,11,3,2
4,10,11,15,41,6,1,2
10,4,5,3,3,2,1,4
3,7,12,14,36,9,3,24
6,9,8,11,43,13,4,4
5,2,13,13,30,9,3,18
8,6,4,5,10,4,1,9
8,6,4,3,3,2,1,9
6,9,14,12,30,8,2,23
7,9,12,11,22,7,2,19
11,5,9,8,15,6,2,14
8,2,11,11,25,8,2,20
10,6,6,8,26,11,3,28
0,4,13,11,43,14,4,12
10,3,13,12,38,12,3,31
8,10,10,10,20,7,2,17
1,8,2,2,1,1,0,8
9,8,4,3,3,2,1,10
10,6,13,14,39,10,3,26
0,3,7,10,38,12,3,31
8,10,13,14,39,10,3,15
10,0,11,14,27,8,3,17
3,3,1,1,2,2,1,7
9,7,9,10,37,12,4,33
9,7,10,10,21,7,2,17
10,6,10,12,26,8,2,18
6,10,0,0,0,0,0,8
7,9,9,8,15,6,2,14
7,9,5,5,11,4,1,11
8,8,2,2,2,2,1,8
0,1,8,11,37,12,3,18
0,1,11,15,46,12,3,25
0,3,5,8,29,11,3,32
0,3,4,7,19,9,3,29
6,7,9,9,17,6,2,15
7,9,9,9,18,6,2,3
7,9,9,13,38,8,2,3
7,9,9,11,30,10,3,13
3,7,5,4,5,3,1,13
2,7,4,3,2,2,1,10
5,4,13,13,37,10,3,24
6,9,1,1,0,1,1,2
5,4,6,8,27,11,3,32
8,8,9,7,13,5,2,15
3,7,12,16,27,8,2,5
8,7,6,8,24,10,3,33
9,9,9,11,27,9,3,19
4,6,6,9,28,11,3,30
9,10,8,10,40,13,4,24
0,0,8,11,43,14,4,33
4,6,2,4,9,4,2,8
5,8,10,12,28,9,3,21
7,8,2,3,5,4,1,1
6,9,8,12,38,12,3,20
8,8,2,3,5,4,1,2
4,9,6,5,6,3,1,11
3,8,13,14,48,10,3,3
0,0,14,13,35,9,3,23
0,0,11,11,31,9,3,29
11,5,7,10,40,13,4,33
11,4,14,11,40,13,4,5
1,6,8,8,21,8,3,2
6,9,11,10,20,7,2,18
6,9,11,11,20,7,2,17
5,2,2,3,6,4,1,8
5,2,11,10,19,7,2,16
8,5,6,8,25,10,3,33
8,4,8,10,28,10,3,5
2,7,8,11,45,15,4,33
7,4,2,2,1,1,0,10
7,4,5,5,7,3,1,11
7,4,9,8,14,6,2,14
0,5,14,15,39,10,3,26
11,6,4,8,22,10,3,29
0,3,6,9,31,11,3,32
11,3,8,11,37,11,3,32
6,10,2,2,1,1,1,8
7,9,3,2,1,1,1,9
8,9,3,4,6,3,1,11
8,8,3,3,2,2,1,11
9,8,4,5,8,4,1,13
9,7,4,4,7,4,1,7
9,7,1,0,0,0,0,8
0,1,8,13,45,14,4,20
1,1,4,4,4,3,1,8
0,1,4,4,4,3,1,9
4,6,7,10,40,13,4,32
3,4,2,5,17,9,3,4
3,4,10,11,41,13,4,29
11,2,9,10,21,7,2,19
11,2,9,16,49,12,3,26
11,2,15,15,45,12,3,23
6,9,6,9,34,12,4,30
5,4,7,9,28,11,3,7
1,3,11,16,45,11,3,5
0,3,7,10,38,13,4,29
4,6,4,6,17,7,2,10
5,7,4,4,5,3,1,9
6,2,6,5,4,1,0,4
10,5,12,17,48,13,3,28
10,7,6,9,29,12,3,29
10,7,7,11,42,13,4,31
4,5,7,6,9,2,1,4
9,7,8,8,13,5,2,15
8,8,2,2,2,2,1,9
6,6,5,8,21,9,3,28
7,2,2,2,1,1,1,8
6,2,9,7,12,5,2,14
1,0,7,10,20,7,2,16
11,6,9,9,28,11,3,0
3,4,8,12,30,9,3,18
9,3,10,12,28,9,3,19
0,0,11,12,29,8,3,19
6,9,9,13,40,12,3,18
9,3,11,14,34,9,3,21
9,3,13,11,28,9,3,15
0,3,9,13,34,9,3,24
9,10,9,11,28,9,3,20
4,8,11,15,47,12,3,28
0,5,5,8,22,9,3,30
0,1,14,11,32,10,3,16
7,2,8,12,33,9,3,23
11,5,11,13,29,9,3,19
6,9,8,11,25,7,2,23
0,1,3,3,5,3,1,8
0,1,9,13,42,14,4,16
0,1,8,7,12,5,2,13
1,0,3,2,1,1,1,9
10,6,4,7,18,8,3,29
11,3,7,10,39,12,3,27
1,6,12,13,32,9,3,21
7,1,1,4,9,5,2,29
7,9,9,12,29,8,2,22
11,5,13,12,29,9,3,21
5,5,2,2,4,3,1,7
6,5,4,4,9,4,1,9
9,7,12,10,19,7,2,16
9,7,13,11,24,8,2,19
6,10,4,3,2,2,1,12
6,10,3,4,7,4,1,10
8,9,3,2,1,1,0,11
9,8,4,4,6,3,1,8
9,10,11,10,19,7,2,15
9,10,4,3,4,2,1,10
10,7,3,4,10,5,2,2
7,9,12,14,48,12,3,26
1,8,4,5,11,5,2,3
11,4,13,10,28,10,3,2
6,9,8,10,39,13,4,0
8,0,8,7,12,5,2,14
5,8,12,14,39,10,3,23
5,2,8,9,18,6,2,18
7,2,9,12,24,8,2,20
9,5,3,3,3,2,1,10
9,5,5,5,7,3,1,11
0,5,14,11,24,8,2,17
2,3,3,4,10,5,2,6
2,3,3,5,13,6,2,29
3,3,4,6,15,7,2,6
11,7,5,8,25,10,3,31
11,7,8,11,43,13,4,4
2,6,11,14,43,11,3,6
7,7,5,5,8,4,1,8
6,9,5,6,15,7,2,4
8,3,7,10,21,8,3,3
0,1,7,11,30,10,3,24
0,1,3,4,8,4,1,10
0,1,14,13,38,9,3,24
9,7,9,12,47,15,4,7
11,5,10,11,21,7,2,17
9,3,7,5,7,3,1,11
3,3,13,14,40,10,3,29
3,3,7,8,23,9,3,5
3,3,3,5,12,6,2,6
9,10,10,12,26,7,2,22
10,0,4,3,3,2,1,10
6,9,8,11,40,13,4,0
6,9,9,14,43,11,3,25
3,7,10,10,19,7,2,16
5,2,10,13,33,10,3,18
5,2,10,13,39,10,3,18
0,5,8,11,27,8,3,23
11,5,7,10,32,12,3,29
9,9,6,7,22,9,3,33
1,1,1,1,1,1,1,9
0,1,8,11,24,8,2,17
0,1,7,9,21,8,2,15
0,1,3,4,6,3,1,10
0,5,5,9,29,11,3,30
8,6,2,2,1,1,0,8
1,4,5,8,24,9,3,31
3,7,9,7,12,5,2,14
7,9,9,15,44,11,3,23
11,5,8,8,15,6,2,18
10,6,9,12,28,9,3,17
9,7,4,4,4,3,1,10
5,4,2,5,13,6,2,16
6,2,9,11,27,9,3,19
10,6,9,10,41,13,4,0
11,5,10,16,48,13,3,29
0,5,13,12,28,9,3,16
6,5,9,11,22,7,2,21
5,8,8,11,28,9,3,18
3,6,9,12,49,16,4,33
9,7,13,12,24,8,3,18
9,7,13,13,34,9,3,22
10,7,5,8,24,10,3,29
0,3,7,8,23,9,3,3
4,7,11,13,33,9,3,21
3,3,5,8,24,10,3,26
4,3,8,11,43,14,4,33
6,10,6,9,27,10,3,32
6,10,6,8,23,9,3,30
0,1,8,14,50,14,4,28
0,1,11,16,47,11,3,27
0,1,5,5,12,5,2,10
6,9,7,9,38,12,4,31
5,8,4,7,20,9,3,26
1,0,9,12,42,13,5,29
4,9,15,13,38,11,3,26
5,10,3,3,3,2,1,8
7,8,11,11,26,8,3,23
0,1,1,1,0,0,0,8
2,1,5,5,12,5,2,11
0,1,2,3,5,3,1,9
0,1,9,14,48,14,4,27
5,5,14,12,32,9,3,20
0,5,14,13,36,10,3,22
6,0,14,14,40,10,3,24
7,0,8,12,38,10,3,23
7,0,13,12,29,9,3,18
0,0,8,11,45,14,4,33
9,1,4,7,19,8,3,30
6,2,3,5,13,6,2,29
1,0,9,13,47,14,4,30
11,6,6,8,20,8,3,0
9,9,14,12,29,9,3,24
9,8,1,1,2,2,1,2
7,4,6,5,5,2,1,5
8,7,15,12,28,8,2,25
9,10,7,9,28,10,3,14
1,1,11,12,43,12,4,28
0,1,5,7,20,7,3,10
0,1,9,15,40,10,3,25
0,1,5,6,14,6,2,13
0,1,6,5,4,3,1,13
0,0,15,12,27,9,3,18
0,0,8,12,44,13,4,29
0,0,14,18,42,11,3,25
9,3,12,17,50,9,5,2
5,4,12,12,47,13,4,7
5,2,11,13,38,10,3,21
6,2,9,11,25,8,3,17
5,2,13,13,37,10,3,19
6,9,8,9,29,10,3,0
7,5,14,11,25,8,2,21
7,4,4,3,4,2,1,9
8,4,5,5,8,4,1,12
11,5,10,12,30,8,2,22
6,5,5,5,10,4,1,9
0,3,8,9,19,7,2,18
6,10,4,5,10,4,2,10
7,10,12,12,32,9,3,22
7,9,6,6,11,5,2,11
9,4,5,5,7,3,1,12
8,7,12,11,40,13,4,0
8,7,9,9,25,9,3,5
6,8,9,12,47,15,4,28
7,9,11,15,48,13,3,27
1,0,9,11,31,9,3,24
3,3,11,11,41,13,4,7
3,10,9,9,22,10,3,4
7,7,9,11,36,10,3,25
11,7,7,10,38,12,4,31
5,4,5,7,20,8,3,33
5,2,13,12,30,9,3,20
7,2,14,10,20,7,2,17
7,2,10,8,15,6,2,16
11,5,8,8,14,6,2,14
8,7,6,9,32,11,3,32
9,6,3,3,5,3,1,3
9,8,3,5,9,4,1,12
10,6,11,11,23,8,2,19
6,9,12,12,29,9,3,18
7,8,12,11,21,7,2,18
8,6,6,6,9,4,1,13
8,6,4,4,5,3,1,10
9,5,5,5,6,3,1,12
1,0,5,8,20,8,2,14
3,3,6,9,27,10,3,27
3,3,8,10,39,13,4,7
1,0,9,11,27,9,3,23
5,8,10,17,47,11,3,23
6,8,8,7,13,5,2,14
10,7,2,5,14,7,3,7
8,9,5,6,8,4,1,12
8,8,3,3,2,2,1,9
9,7,4,3,4,2,1,8
9,7,1,1,1,1,1,7
8,8,4,5,10,4,2,10
6,9,11,11,24,8,2,19
8,4,11,9,17,6,2,15
7,4,13,13,33,9,3,19
6,4,6,6,8,4,1,13
8,4,5,5,8,4,1,13
8,8,6,5,6,3,1,13
3,1,8,13,50,16,4,32
5,7,15,15,40,10,3,27
8,8,12,11,21,7,2,16
3,7,5,5,6,3,1,11
7,9,3,2,1,1,0,11
7,2,14,12,30,9,3,19
8,2,14,13,30,9,3,18
10,4,9,10,42,13,4,32
9,7,8,10,41,13,4,32
10,5,12,13,25,8,2,21
2,7,4,6,15,7,2,6
1,0,11,13,46,13,4,27
7,9,9,13,29,9,3,19
6,9,5,7,22,9,3,31
5,9,6,8,24,9,3,26
6,7,7,10,41,13,4,32
3,7,5,5,7,3,1,11
9,5,11,10,19,7,2,15
8,8,6,5,5,3,1,13
0,0,7,10,20,7,2,18
10,8,5,7,22,9,3,32
10,7,5,7,20,9,3,1
8,2,13,13,38,10,3,22
10,5,6,6,16,7,2,1
10,5,15,13,34,9,3,23
0,0,14,13,38,10,3,24
0,0,9,12,30,9,3,21
7,4,2,4,9,5,2,7
7,4,5,5,9,4,1,12
7,4,3,4,7,4,1,9
9,10,3,3,4,3,1,14
6,5,9,11,31,9,3,25
8,9,5,5,10,4,1,12
6,8,10,11,23,8,2,18
10,5,14,16,50,13,3,28
10,5,12,15,48,12,3,25
11,7,12,12,47,14,4,0
11,7,10,9,34,12,3,0
7,7,9,11,25,9,3,13
4,3,4,6,14,6,2,2
7,0,8,11,45,13,5,33
7,4,4,4,6,3,1,9
0,1,8,13,32,9,3,21
0,1,8,13,36,10,3,25
0,1,11,14,40,11,3,29
0,1,8,13,46,14,4,28
1,0,10,14,49,15,4,28
1,0,7,15,41,12,3,26
5,9,1,1,1,1,1,8
6,9,7,8,23,10,3,0
6,9,8,11,35,12,3,17
0,3,9,10,32,11,3,1
0,3,6,8,23,9,3,33
0,3,9,10,34,12,3,5
11,3,5,8,24,9,3,31
8,4,12,10,26,9,3,14
11,4,9,14,35,9,3,23
10,2,9,8,20,8,3,4
10,2,7,11,43,14,4,29
1,1,8,14,49,15,4,28
8,8,11,14,41,11,3,27
5,2,9,11,22,8,2,18
4,9,15,13,37,10,3,23
11,2,8,11,40,13,4,32
2,7,9,12,47,14,4,27
0,1,2,2,1,1,1,8
1,1,5,4,6,3,1,11
4,7,8,13,34,9,3,25
9,8,4,5,14,7,2,0
10,7,5,8,24,10,3,29
8,8,12,16,46,12,3,28
7,5,14,11,26,7,2,4
7,4,2,3,4,3,1,9
3,7,11,11,29,9,3,21
5,2,11,13,39,10,3,20
11,5,11,13,30,9,3,19
5,0,4,5,13,6,2,7
5,8,11,13,28,8,2,25
3,8,5,4,6,3,1,4
6,7,15,12,28,8,3,20
7,7,13,12,26,8,3,19
6,9,9,13,45,11,3,28
7,8,12,15,48,12,3,26
1,8,8,7,14,6,2,2
0,5,14,16,49,13,3,27
6,5,8,11,24,8,3,20
9,4,2,1,0,1,0,8
8,7,2,3,4,3,1,9
0,0,3,3,2,1,1,9
0,0,10,12,44,13,4,28
8,8,5,5,9,4,1,12
9,8,3,4,6,3,1,14
9,7,4,3,2,2,1,11
0,1,7,11,21,7,2,24
0,3,8,11,41,13,4,26
0,3,7,10,38,12,4,32
6,9,11,10,25,9,3,5
5,8,5,7,17,6,2,31
5,8,5,6,15,7,2,0
5,9,13,11,29,9,3,1
5,8,6,9,35,12,4,32
3,4,8,11,41,13,4,29
6,7,2,2,1,1,0,8
6,7,1,1,1,2,1,8
6,9,5,4,4,2,1,12
6,9,10,13,33,10,3,20
7,9,11,14,30,8,3,24
1,0,13,11,27,9,3,20
1,0,9,16,49,15,4,28
7,4,5,5,7,4,1,11
7,4,2,2,2,2,1,8
8,4,3,3,2,2,1,10
8,7,14,15,49,12,3,27
10,5,11,11,29,9,3,23
8,9,11,15,43,11,3,25
7,4,7,6,11,4,1,13
0,0,12,11,27,9,3,19
4,7,5,5,10,4,1,11
6,7,7,7,12,5,2,14
8,9,11,14,41,11,3,22
11,5,14,16,37,10,3,22
7,9,12,12,43,13,4,11
6,9,4,4,6,4,1,4
6,9,3,4,11,5,2,2
6,9,13,12,32,10,3,4
7,9,5,6,15,6,2,0
6,7,3,6,15,7,2,15
10,9,10,13,48,14,4,27
1,0,9,13,48,16,4,32
8,8,8,10,34,12,4,6
1,8,0,0,0,1,1,1
11,2,10,11,25,8,2,16
11,2,10,14,35,10,3,23
9,9,13,13,37,9,3,2
9,9,15,9,18,7,2,17
9,9,3,4,9,5,2,2
0,1,3,5,13,6,2,7
0,1,3,6,15,6,2,15
11,4,8,13,46,14,4,30
8,7,12,12,29,9,3,22
10,5,13,16,46,12,3,26
10,7,7,7,20,8,3,3
2,3,8,6,11,3,1,6
10,8,4,7,21,9,3,27
10,7,6,9,36,12,4,32
7,9,11,12,28,8,3,22
7,9,10,8,14,6,2,15
11,5,8,9,16,6,2,14
5,10,6,5,9,4,1,11
5,10,3,4,10,4,2,9
5,2,12,11,25,8,2,19
11,0,4,5,10,4,2,10
11,0,8,12,40,11,3,25
7,9,12,15,36,9,3,23
7,9,3,4,5,3,1,9
7,9,7,7,13,5,2,14
8,8,5,5,8,4,1,12
8,8,7,10,30,9,3,7
6,9,4,4,6,3,1,4
6,9,5,7,19,8,3,26
5,9,8,9,31,11,3,33
11,6,6,8,22,9,3,1
9,7,6,5,10,10,2,2
9,7,0,0,0,0,0,0
9,7,0,0,0,1,0,3
10,6,13,12,42,13,4,31
11,5,8,11,21,8,2,17
11,4,10,9,17,5,2,3
10,5,7,8,20,8,3,2
8,4,8,9,17,6,2,18
0,0,7,9,23,8,3,20
11,2,1,1,1,2,1,0
11,2,8,11,39,13,4,1
11,4,12,10,32,11,3,0
3,3,6,8,22,9,3,33
9,7,5,4,5,3,1,12
0,1,10,14,36,10,3,21
0,1,9,13,48,12,4,27
6,7,1,2,2,2,1,7
6,7,3,3,2,1,1,11
5,7,5,5,5,3,1,12
5,9,5,4,7,3,1,9
3,8,7,7,14,6,2,12
4,6,9,14,39,10,3,20
1,3,6,6,15,6,2,1
10,5,13,15,50,13,3,3
5,8,4,5,13,6,2,7
5,9,13,9,17,6,2,4
11,6,6,10,40,12,4,32
6,7,7,10,39,13,4,33
7,8,10,9,20,14,2,4
5,10,3,4,9,4,2,9
9,10,10,10,24,9,3,14
9,10,11,10,30,10,3,13
8,9,2,2,3,2,1,9
9,7,12,9,29,10,4,0
4,8,8,9,19,7,2,16
8,3,11,12,26,8,3,19
9,8,11,12,30,9,3,22
9,7,6,6,10,4,1,11
10,5,3,4,8,4,2,8
3,6,9,15,46,11,4,23
2,4,11,11,32,10,3,13
2,6,8,11,22,8,2,22
1,0,11,15,44,11,3,24
1,0,10,13,47,13,3,26
7,9,13,13,33,9,3,22
8,2,11,12,45,14,4,8
7,7,5,4,4,3,1,3
5,9,12,11,34,9,3,23
5,10,3,4,9,4,2,8
0,5,13,15,44,11,3,25
0,5,11,16,48,13,3,26
10,4,6,5,7,3,1,0
3,3,6,6,9,4,1,12
8,8,6,5,6,3,1,13
5,2,8,8,14,5,2,14
5,2,4,3,4,2,1,8
5,2,8,9,24,8,3,22
5,2,4,5,11,5,2,8
6,2,7,7,13,5,2,14
6,2,7,9,17,6,2,16
7,2,8,15,25,8,2,25
6,9,10,9,19,6,2,5
5,9,1,2,2,2,1,1
6,7,15,18,42,11,3,27
0,3,11,11,27,9,3,20
8,8,1,1,0,1,0,7
5,9,14,14,42,11,3,4
6,9,9,10,24,8,3,20
6,9,10,13,40,9,3,25
1,0,11,12,36,10,3,20
5,8,10,13,34,9,3,22
8,3,11,14,38,10,3,22
7,4,3,4,10,5,2,9
3,6,11,14,40,10,3,26
4,3,5,3,3,2,1,6
1,1,14,12,44,12,4,25
1,1,8,12,46,14,4,26
9,7,2,5,14,6,2,24
5,9,7,9,30,11,3,28
11,6,4,5,12,5,2,2
9,4,7,9,17,6,2,16
8,4,9,11,25,8,3,20
6,9,11,16,49,9,2,3
9,8,11,13,34,10,3,22
9,8,8,11,25,8,3,20
9,6,14,7,11,4,1,13
10,5,3,4,8,4,1,8
3,7,6,7,15,6,2,4
2,6,9,10,19,7,2,16
0,1,10,14,40,11,3,24
1,1,15,14,39,9,3,26
4,9,13,15,40,10,3,27
11,6,4,7,18,8,3,29
11,6,6,8,27,10,3,31
1,0,15,11,24,8,2,17
5,2,14,13,25,8,2,19
3,4,11,14,48,14,4,14
0,1,13,10,22,7,2,17
7,2,14,12,28,8,2,20
6,8,12,13,30,9,3,17
5,8,8,9,17,6,2,17
10,0,7,7,13,5,2,13
8,3,11,9,17,6,2,15
9,3,12,12,23,7,2,20
8,4,2,2,1,1,1,8
11,2,8,10,36,12,4,33
10,5,13,13,33,10,3,19
8,9,4,4,5,3,1,9
9,8,4,4,5,3,1,11
9,8,2,2,1,1,1,9
5,4,3,3,2,2,1,8
5,6,8,10,25,7,3,12
7,0,10,12,31,9,3,20
5,7,12,12,36,10,3,22
5,7,9,7,12,5,2,14
5,7,11,17,38,9,3,25
0,5,1,1,0,1,1,4
8,10,6,6,10,4,1,14
8,10,13,12,32,9,3,19
9,9,9,8,14,5,2,16
8,9,3,4,8,4,1,8
7,10,9,10,22,7,2,18
0,3,6,10,37,12,4,30
0,3,6,9,27,11,3,28
0,3,8,11,41,13,4,29
10,4,8,11,30,9,3,23
0,2,8,11,43,14,4,30
5,9,4,7,19,9,3,28
6,9,3,6,15,7,2,16
7,7,7,11,42,14,4,28
3,3,7,10,39,13,4,33
3,3,8,10,39,13,4,26
4,3,2,5,14,6,2,29
5,9,8,11,46,14,4,31
10,5,11,14,40,10,3,21
9,3,3,4,10,4,2,10
9,3,14,14,31,9,3,19
0,0,13,11,24,8,2,18
2,6,12,12,36,10,3,11
0,0,8,14,36,10,3,24
1,0,11,13,35,9,3,22
8,9,15,13,38,10,3,22
5,7,14,13,29,9,3,23
1,0,8,12,31,9,3,21
5,2,3,4,8,4,1,9
8,4,2,3,4,3,1,1
1,0,8,11,22,7,2,18
1,0,9,12,29,9,3,24
1,0,10,15,49,15,4,28
6,2,10,13,35,10,3,22
7,7,2,2,3,2,1,8
3,4,11,14,49,15,5,28
9,8,7,10,19,7,2,19
10,8,9,9,19,7,2,16
7,9,11,12,28,9,3,15
8,9,2,2,2,2,1,9
8,9,11,11,23,8,3,19
8,9,3,3,3,2,1,10
6,9,9,14,46,12,3,30
9,6,13,12,33,10,3,21
10,5,15,12,28,9,3,23
5,8,12,11,24,8,2,23
1,0,7,11,29,9,3,21
6,9,6,9,33,12,3,32
6,9,3,4,11,5,2,1
6,7,5,5,7,3,1,11
5,7,7,7,13,5,2,14
4,8,2,1,0,1,0,9
5,9,13,9,15,6,2,16
3,3,4,6,16,7,2,21
7,2,10,14,35,10,3,22
7,8,12,13,44,11,3,25
7,4,8,10,25,9,3,17
8,2,4,4,5,3,1,9
9,8,8,8,16,6,2,2
11,5,9,13,37,10,3,23
5,8,13,14,39,10,3,4
5,9,3,5,13,6,2,6
6,9,13,12,31,9,2,6
11,6,7,8,22,9,3,1
7,7,7,10,39,12,4,31
11,3,7,9,31,11,3,33
8,4,5,4,5,3,1,10
10,4,8,11,27,9,3,17
10,6,7,12,44,14,4,29
10,6,8,12,45,14,4,31
0,1,12,15,42,11,3,24
0,1,10,15,38,10,3,24
10,4,9,15,40,10,3,21
10,4,8,13,33,9,3,21
0,1,3,3,2,1,1,10
0,1,11,13,47,13,4,27
0,1,11,16,50,14,4,26
0,1,5,5,10,4,1,10
0,1,11,9,19,7,2,13
5,4,6,7,21,9,3,3
6,5,3,4,9,5,2,8
6,5,4,5,7,3,1,13
4,9,2,4,7,4,1,11
1,0,11,14,49,14,4,26
11,5,7,11,29,8,2,5
10,5,6,5,6,3,1,13
4,4,13,16,44,11,3,23
0,0,15,15,37,9,3,25
8,3,3,4,9,4,2,8
7,7,3,4,9,5,2,8
6,9,8,11,42,14,4,2
5,8,2,4,12,6,2,28
0,3,7,12,32,9,3,23
0,3,15,14,35,10,3,20
7,9,5,5,9,4,1,13
7,9,5,4,5,3,1,12
8,9,2,2,1,1,0,9
8,8,10,8,14,5,2,14
6,9,11,13,31,9,3,21
10,3,6,6,10,4,1,12
11,5,15,13,30,8,2,21
11,7,7,10,33,12,3,29
9,8,8,9,24,9,3,0
2,5,3,4,12,5,2,6
2,7,6,8,24,10,3,7
6,7,8,10,33,9,3,27
6,7,11,13,35,9,3,23
7,7,1,1,1,1,1,8
9,8,9,7,13,5,2,14
9,7,3,3,4,3,1,8
9,6,4,4,8,4,1,11
