,alpha_freq,delta_width,u_freq,g_freq,r_width,i_freq,z_width,redshift_width
95486,3,1,0,0,1,0,1,0
95487,4,4,3,4,4,4,4,3
95488,0,4,3,1,2,1,3,0
95489,1,5,1,2,3,3,4,4
95490,2,4,4,4,3,2,3,3
95491,2,4,1,1,1,0,2,0
95492,2,5,4,2,2,1,3,2
95493,2,4,0,0,1,0,1,0
95494,2,4,0,0,1,0,2,0
95495,0,0,1,0,1,0,1,0
95496,0,1,0,0,1,0,1,0
95497,3,3,2,2,3,2,3,3
95498,0,1,4,3,3,3,3,2
95499,0,1,4,4,4,3,4,3
95500,4,3,3,3,3,3,3,5
95501,4,3,3,2,3,1,3,3
95502,4,3,3,2,3,2,3,2
95503,3,4,0,0,1,0,1,0
95504,3,2,1,1,2,2,3,0
95505,3,2,2,2,3,3,4,0
95506,0,0,1,2,2,1,3,2
95507,1,3,4,4,3,3,3,3
95508,2,3,2,3,4,4,4,4
95509,1,3,3,4,4,4,5,4
95510,4,1,0,0,0,0,1,0
95511,0,1,2,2,2,1,2,2
95512,1,2,0,1,2,1,3,0
95513,1,3,1,1,1,0,2,0
95514,3,5,3,3,3,2,3,2
95515,4,2,1,1,2,1,2,1
95516,4,2,1,1,2,1,3,0
95517,2,4,2,2,3,4,4,12
95518,1,4,4,4,3,2,3,3
95519,1,2,1,1,2,2,3,0
95520,0,1,3,4,3,2,3,2
95521,0,1,1,1,2,1,3,0
95522,0,1,0,0,1,0,1,0
95523,1,6,0,0,1,0,1,0
95524,1,6,2,3,3,4,4,1
95525,1,2,0,0,0,0,1,0
95526,2,5,4,4,3,3,3,3
95527,2,5,4,3,3,2,3,3
95528,1,4,0,0,0,0,1,0
95529,1,6,3,2,3,2,3,2
95530,3,4,2,2,3,4,4,11
95531,0,1,4,4,4,3,4,3
95532,0,1,3,4,4,4,4,4
95533,4,4,4,3,3,3,4,0
95534,2,3,4,4,3,3,3,3
95535,3,3,0,0,1,0,1,0
95536,2,6,0,1,2,2,3,4
95537,4,4,2,2,3,4,4,6
95538,2,5,2,3,3,4,5,0
95539,4,4,1,2,3,3,4,4
95540,4,6,1,1,2,1,3,0
95541,3,3,2,2,3,2,3,2
95542,4,3,4,3,2,1,3,2
95543,4,3,4,4,4,3,3,3
95544,4,3,3,4,3,3,4,2
95545,3,5,4,4,3,3,3,2
95546,0,1,1,1,2,1,2,1
95547,0,1,4,4,3,3,4,3
95548,0,3,0,0,1,0,1,0
95549,0,4,1,0,1,0,2,0
95550,0,3,1,1,3,2,4,6
95551,3,5,4,3,3,3,4,0
95552,3,5,3,4,3,3,4,3
95553,0,4,0,0,0,0,0,0
95554,0,4,0,0,0,0,1,0
95555,0,1,0,0,1,0,1,0
95556,0,1,0,0,1,0,1,0
95557,0,0,4,4,4,3,4,5
95558,2,5,3,4,4,3,3,0
95559,2,5,3,3,4,4,5,14
95560,0,1,2,3,3,4,4,4
95561,0,1,3,4,3,3,4,2
95562,0,1,0,0,1,0,2,0
95563,1,3,3,4,4,4,4,3
95564,1,4,3,4,4,4,4,4
95565,1,4,4,3,3,2,3,2
95566,0,3,4,4,3,2,3,0
95567,1,4,3,4,3,2,3,3
95568,2,5,0,0,1,0,2,1
95569,2,5,1,1,1,1,2,0
95570,2,5,1,1,1,0,2,0
95571,0,3,2,4,4,4,4,3
95572,3,2,2,3,3,2,3,3
95573,3,5,1,1,2,1,2,1
95574,0,4,3,2,2,1,3,2
95575,4,4,2,2,3,3,4,9
95576,0,4,3,2,3,3,4,0
95577,1,4,1,1,3,3,3,11
95578,2,5,1,1,2,1,2,1
95579,4,3,2,2,2,1,2,2
95580,4,3,4,4,3,3,3,3
95581,2,5,3,3,3,2,3,2
95582,4,1,0,0,1,0,2,0
95583,0,4,3,4,3,2,3,0
95584,1,4,2,3,4,4,5,0
95585,1,3,4,3,3,2,3,2
95586,1,2,1,1,2,1,3,0
95587,1,3,1,1,1,0,2,0
95588,1,3,4,4,4,4,5,3
95589,2,6,2,3,4,4,6,5
95590,2,2,0,1,2,1,3,0
95591,2,2,0,0,0,0,1,0
95592,3,1,4,4,3,2,3,3
95593,3,2,4,4,3,2,3,3
95594,3,6,4,4,4,3,4,4
95595,3,6,2,4,3,3,3,2
95596,2,5,3,3,3,2,3,3
95597,1,4,2,1,1,0,2,1
95598,1,4,3,3,3,3,4,2
95599,1,3,0,0,1,0,2,0
95600,3,4,1,1,1,0,2,0
95601,0,1,3,4,4,4,4,4
95602,0,1,3,4,3,2,3,4
95603,4,1,1,1,2,1,2,0
95604,0,2,0,0,1,0,1,0
95605,0,2,1,0,1,0,2,0
95606,1,5,1,2,3,3,4,8
95607,3,5,2,2,3,3,4,2
95608,1,2,2,1,2,0,1,0
95609,1,2,3,2,2,1,3,1
95610,2,4,2,1,2,1,2,1
95611,1,1,0,0,1,1,2,0
95612,3,2,3,3,3,1,3,3
95613,2,6,3,3,3,3,4,2
95614,3,5,3,3,3,2,3,3
95615,3,6,0,0,1,0,1,0
95616,3,6,4,2,3,2,3,1
95617,3,5,1,0,1,0,2,0
95618,3,5,1,2,3,2,3,2
95619,3,5,4,4,3,3,4,3
95620,0,1,1,1,2,1,3,0
95621,0,1,0,0,1,0,1,0
95622,1,4,3,4,4,4,4,7
95623,2,1,4,3,3,2,3,3
95624,1,4,1,1,2,1,3,0
95625,1,4,4,2,3,1,3,0
95626,1,4,1,2,3,3,4,7
95627,1,5,1,2,3,4,5,7
95628,2,5,2,3,3,2,3,2
95629,2,5,1,1,1,0,1,1
95630,2,5,0,0,1,0,1,0
95631,2,4,4,4,3,3,4,2
95632,4,3,3,4,3,3,3,2
95633,4,4,0,0,0,0,1,0
95634,4,3,3,2,3,2,3,3
95635,4,3,1,1,1,0,2,0
95636,4,4,3,4,3,3,4,3
95637,4,1,0,0,1,0,2,0
95638,0,1,3,4,4,4,4,3
95639,1,3,4,4,3,3,3,2
95640,1,4,4,4,4,4,4,4
95641,4,8,0,0,1,0,1,0
95642,2,5,4,4,3,4,4,2
95643,0,1,2,1,2,1,3,0
95644,2,4,2,2,3,3,4,6
95645,2,4,0,0,1,1,2,0
95646,2,5,3,4,2,1,3,2
95647,0,1,2,2,3,2,3,2
95648,2,3,0,0,1,0,2,1
95649,1,4,0,0,0,0,1,0
95650,4,4,3,2,3,3,4,0
95651,0,1,1,1,2,2,3,1
95652,0,1,2,2,3,2,3,1
95653,1,7,2,2,3,2,3,3
95654,0,1,3,4,4,4,5,4
95655,0,3,1,0,1,0,1,0
95656,4,3,4,4,4,4,4,3
95657,1,2,2,1,2,0,1,0
95658,1,2,1,1,3,2,4,0
95659,1,6,1,1,2,1,2,0
95660,1,6,0,1,2,2,3,10
95661,1,6,1,1,3,3,4,13
95662,1,6,2,2,3,4,5,8
95663,3,2,4,3,3,1,3,3
95664,3,1,1,1,2,1,2,0
95665,3,6,1,1,1,0,2,0
95666,3,6,0,0,0,0,0,0
95667,3,6,0,0,1,0,1,0
95668,3,6,3,2,2,1,3,2
95669,3,5,1,1,2,1,2,1
95670,4,3,4,2,2,1,3,2
95671,4,1,2,4,3,4,4,3
95672,0,1,3,3,3,4,5,4
95673,0,1,4,4,4,3,4,3
95674,0,2,1,1,3,3,4,8
95675,0,2,0,0,1,1,2,0
95676,4,2,0,0,1,0,2,0
95677,3,5,2,3,4,4,4,5
95678,2,5,0,1,3,3,4,0
95679,4,4,3,3,3,2,3,3
95680,0,3,4,4,3,2,3,0
95681,2,5,0,0,0,0,0,0
95682,2,4,0,0,1,0,1,0
95683,3,3,4,3,3,2,3,2
95684,4,4,4,4,3,3,3,3
95685,4,1,2,2,3,4,4,0
95686,0,1,2,1,2,1,2,0
95687,0,1,4,4,4,4,4,3
95688,3,4,0,0,1,0,1,0
95689,3,5,2,4,4,4,4,3
95690,3,5,0,0,1,0,2,0
95691,3,4,1,1,3,3,4,13
95692,0,4,3,4,3,2,3,2
95693,1,3,4,4,4,4,4,4
95694,0,2,1,2,3,4,4,5
95695,2,4,2,4,4,4,4,5
95696,2,4,3,3,3,2,3,2
95697,4,0,0,0,1,0,2,0
95698,0,1,4,3,3,2,3,2
95699,0,1,2,2,2,1,3,2
95700,1,3,3,3,3,2,3,3
95701,1,3,4,3,3,2,3,0
95702,1,4,3,4,3,3,3,3
95703,0,2,4,4,3,3,4,3
95704,1,7,3,2,2,1,2,1
95705,0,5,2,2,2,1,3,2
95706,0,5,4,4,3,3,4,2
95707,1,4,3,3,3,2,3,3
95708,0,1,0,0,1,1,2,0
95709,2,4,2,3,4,4,5,11
95710,0,1,2,4,4,4,4,4
95711,0,1,0,1,2,1,2,0
95712,0,1,2,4,4,4,5,5
95713,0,1,3,4,4,4,5,5
95714,1,4,1,1,1,0,2,0
95715,1,6,4,4,3,3,3,3
95716,1,2,0,0,2,1,3,0
95717,0,1,4,4,4,4,5,2
95718,4,3,4,3,3,2,3,2
95719,2,1,3,4,3,3,3,2
95720,2,4,0,0,1,1,2,0
95721,1,7,2,2,2,1,2,1
95722,4,1,1,0,1,0,1,0
95723,3,1,0,0,1,0,1,0
95724,4,1,1,1,1,0,2,0
95725,2,6,4,4,4,3,4,4
95726,3,4,1,2,3,3,4,10
95727,1,6,3,3,3,2,3,1
95728,4,2,1,2,3,4,4,10
95729,4,2,1,2,3,4,4,8
95730,3,3,1,1,2,1,2,0
95731,3,3,1,1,3,4,5,0
95732,2,2,4,4,3,3,4,3
95733,1,5,3,4,4,3,4,5
95734,3,6,3,4,3,2,3,3
95735,0,2,1,1,2,1,2,14
95736,0,2,0,1,2,1,3,0
95737,4,3,3,2,3,2,3,1
95738,0,1,0,0,2,1,2,0
95739,0,1,1,0,1,0,1,1
95740,0,1,2,2,2,1,3,2
95741,0,1,2,2,2,1,3,2
95742,0,0,2,1,1,0,2,1
95743,0,0,1,0,1,0,1,0
95744,0,1,1,0,1,0,1,0
95745,0,1,3,4,4,4,4,4
95746,0,1,2,3,4,4,5,10
95747,4,4,1,2,3,4,4,10
95748,2,5,1,1,1,0,2,0
95749,0,1,1,0,1,0,1,0
95750,0,3,2,2,3,3,4,0
95751,4,1,2,4,4,4,5,5
95752,0,1,3,3,3,2,3,2
95753,3,4,4,2,3,2,3,2
95754,3,4,1,1,2,1,3,0
95755,0,3,3,4,4,4,4,3
95756,4,3,4,4,3,3,4,3
95757,0,4,1,0,1,0,2,0
95758,0,3,3,2,3,3,4,0
95759,3,3,4,3,3,2,3,2
95760,4,4,4,4,4,3,3,0
95761,1,4,4,4,3,3,3,3
95762,2,5,1,1,3,3,4,7
95763,0,1,4,4,3,3,3,0
95764,0,5,2,2,3,3,4,0
95765,2,5,3,3,3,3,3,2
95766,0,1,4,3,3,2,3,2
95767,2,2,2,4,3,2,3,2
95768,2,6,0,0,1,0,2,0
95769,3,4,1,1,1,0,1,1
95770,3,4,0,0,1,0,2,0
95771,3,4,0,0,0,0,0,0
95772,3,4,0,0,1,0,1,0
95773,4,4,3,4,3,3,3,3
95774,1,5,3,4,4,4,4,4
95775,4,4,1,2,3,4,4,4
95776,4,2,2,2,3,4,5,12
95777,2,5,3,3,3,2,3,2
95778,4,2,3,3,4,4,5,0
95779,4,3,4,3,3,3,3,0
95780,4,3,4,4,4,4,4,0
95781,3,4,1,1,2,1,2,0
95782,2,4,2,3,4,4,4,8
95783,2,2,4,4,3,2,3,3
95784,3,2,2,2,3,2,4,3
95785,3,1,4,3,3,2,3,2
95786,3,2,3,2,2,2,3,0
95787,3,2,3,4,3,3,3,0
95788,0,1,1,2,3,3,4,6
95789,3,6,0,1,2,2,3,11
95790,3,5,1,2,3,3,4,5
95791,4,4,1,2,3,3,4,4
95792,2,6,2,3,4,3,4,5
95793,4,3,4,4,4,3,3,4
95794,4,3,4,4,4,4,4,3
95795,4,1,2,3,3,4,5,7
95796,1,2,3,2,2,2,3,0
95797,0,4,3,4,3,3,3,3
95798,2,4,4,4,3,2,3,3
95799,0,1,4,3,3,2,3,2
95800,0,1,2,2,2,1,2,2
95801,3,3,2,1,2,1,2,1
95802,2,5,1,1,3,2,4,6
95803,4,3,3,3,3,2,3,2
95804,0,3,4,4,3,1,2,0
95805,2,5,1,1,2,1,2,0
95806,1,4,3,3,3,2,3,2
95807,2,5,1,1,2,2,3,0
95808,2,6,0,0,1,0,1,1
95809,2,6,0,0,1,0,1,0
95810,1,6,3,4,3,3,4,2
95811,1,7,1,0,1,0,1,0
95812,4,1,3,2,3,2,3,0
95813,0,1,3,4,4,4,4,4
95814,0,1,4,4,5,4,5,4
95815,3,4,1,0,1,0,1,0
95816,3,1,3,3,3,2,3,2
95817,3,5,3,3,3,2,3,2
95818,4,4,0,1,2,1,3,0
95819,3,2,2,1,2,2,3,0
95820,4,3,3,2,2,1,2,2
95821,0,3,4,2,2,1,2,1
95822,1,4,0,0,1,1,2,0
95823,3,3,2,2,3,2,3,3
95824,0,4,0,0,0,0,0,0
95825,0,3,0,0,1,0,1,0
95826,0,3,0,0,1,0,1,0
95827,3,5,4,4,3,3,3,3
95828,2,3,3,4,3,3,3,2
95829,0,3,2,3,3,2,3,3
95830,3,4,3,1,2,1,3,0
95831,4,4,0,1,2,1,3,8
95832,4,4,0,1,2,2,3,7
95833,3,3,2,2,2,1,3,2
95834,3,2,3,2,2,1,3,2
95835,1,4,1,1,2,1,2,1
95836,1,4,4,4,3,2,3,3
95837,0,1,3,3,3,2,3,2
95838,2,6,4,4,4,3,4,3
95839,2,5,2,1,2,1,3,0
95840,1,2,0,0,2,0,2,0
95841,1,2,2,3,3,4,5,0
95842,1,4,0,0,0,0,0,0
95843,0,2,4,4,3,2,4,0
95844,0,1,1,1,2,2,3,0
95845,0,3,4,3,3,2,3,2
95846,4,8,2,1,2,1,2,0
95847,4,8,1,1,2,1,2,3
95848,4,4,1,2,3,4,4,0
95849,2,5,2,1,2,1,2,1
95850,2,5,3,3,3,3,4,2
95851,4,3,4,4,3,2,6,0
95852,3,4,0,0,1,0,1,0
95853,3,5,3,3,3,2,3,2
95854,1,5,0,1,2,2,3,6
95855,3,1,3,3,3,2,3,3
95856,3,1,1,1,2,1,2,0
95857,3,1,0,0,1,0,1,0
95858,1,2,4,4,4,4,5,4
95859,1,4,2,1,2,1,2,1
95860,3,6,4,4,3,3,3,2
95861,3,6,4,3,3,2,3,2
95862,3,5,2,3,3,2,3,3
95863,2,5,0,0,1,0,2,0
95864,2,5,3,3,3,4,5,0
95865,0,1,3,4,4,4,4,5
95866,0,0,4,4,4,4,4,3
95867,0,0,2,3,3,2,3,3
95868,1,3,1,1,2,2,3,4
95869,3,4,0,1,3,3,4,0
95870,0,3,3,2,3,2,3,2
95871,4,1,4,4,4,4,5,3
95872,0,1,3,2,2,2,3,1
95873,0,1,2,3,3,3,4,3
95874,0,1,3,4,4,3,4,4
95875,2,1,2,1,2,1,2,1
95876,2,5,3,3,4,4,5,0
95877,2,5,1,2,3,3,4,14
95878,0,2,1,2,3,3,4,3
95879,2,4,1,2,3,4,4,12
95880,0,3,4,2,3,1,3,3
95881,2,2,4,3,3,2,3,0
95882,2,2,1,0,1,0,2,0
95883,0,1,4,3,3,2,3,2
95884,1,3,0,0,1,0,1,0
95885,1,2,3,2,2,1,2,2
95886,1,3,3,3,3,2,3,2
95887,1,3,2,2,2,1,3,2
95888,3,3,3,3,3,2,3,2
95889,4,4,1,2,3,4,4,9
95890,0,4,0,0,0,0,1,0
95891,0,4,0,0,0,0,0,0
95892,0,2,2,3,3,4,4,10
95893,3,2,3,2,3,1,1,0
95894,2,5,1,2,3,3,4,6
95895,4,6,1,0,1,0,0,0
95896,4,4,3,4,3,3,3,3
95897,4,1,1,1,3,2,4,0
95898,4,1,1,1,3,2,4,0
95899,4,1,0,1,2,1,2,0
95900,0,3,0,0,2,1,2,0
95901,0,3,1,0,1,0,1,0
95902,4,3,4,4,4,3,4,4
95903,1,2,1,1,2,2,3,0
95904,1,4,0,0,2,1,2,0
95905,2,5,3,4,3,2,3,3
95906,2,4,0,0,1,0,1,0
95907,4,3,3,4,4,3,4,3
95908,4,3,3,4,3,3,4,3
95909,0,4,4,4,3,2,3,3
95910,2,5,3,4,3,2,3,3
95911,2,5,2,2,3,2,3,0
95912,0,1,1,1,1,0,2,1
95913,1,3,4,3,3,2,3,3
95914,1,3,3,4,4,4,4,4
95915,1,4,2,3,3,3,4,4
95916,2,2,0,0,0,0,0,0
95917,3,2,4,3,3,4,4,0
95918,3,2,2,2,3,3,4,3
95919,3,2,2,1,2,2,3,0
95920,0,1,1,1,2,1,3,1
95921,0,1,4,3,3,3,4,4
95922,4,4,4,3,3,2,3,2
95923,0,4,4,2,2,1,2,1
95924,3,5,0,0,1,0,1,0
95925,3,5,3,3,3,2,3,2
95926,3,5,4,4,4,3,3,3
95927,3,5,1,2,3,4,4,5
95928,1,4,3,2,2,1,3,2
95929,1,5,2,4,4,3,4,3
95930,1,3,3,2,3,2,3,2
95931,1,3,3,4,4,4,5,5
95932,0,3,4,4,3,3,3,2
95933,0,1,4,4,3,3,3,3
95934,2,5,2,2,4,4,5,11
95935,3,6,0,0,1,0,1,0
95936,4,4,3,1,2,1,2,1
95937,0,1,2,3,3,4,4,3
95938,0,1,1,1,2,1,3,0
95939,0,1,3,4,4,4,4,4
95940,0,5,0,0,1,0,1,0
95941,2,5,2,4,3,2,3,2
95942,2,4,1,1,2,2,3,8
95943,0,1,4,4,4,3,4,4
95944,1,3,2,3,4,4,4,4
95945,3,6,4,3,3,1,3,3
95946,3,6,3,4,3,3,3,3
95947,3,6,3,2,2,1,3,2
95948,3,5,2,1,2,0,2,1
95949,0,1,3,4,4,4,4,5
95950,1,2,3,2,2,1,2,0
95951,1,2,0,0,1,0,2,0
95952,1,1,0,0,1,1,2,0
95953,1,5,0,1,2,2,3,7
95954,0,3,2,2,3,2,3,2
95955,0,3,4,3,3,3,3,2
95956,3,3,3,3,3,3,3,2
95957,3,5,3,3,3,2,3,3
95958,2,5,1,2,3,4,5,7
95959,1,6,2,2,2,1,3,2
95960,1,5,4,4,4,4,4,5
95961,3,5,1,1,3,3,4,5
95962,2,5,1,1,3,2,4,10
95963,0,3,2,1,1,0,0,0
95964,0,3,4,4,3,2,3,5
95965,3,2,1,0,1,0,1,0
95966,1,3,2,3,4,4,4,4
95967,3,5,3,2,2,1,3,2
95968,3,2,4,4,4,3,3,0
95969,4,2,3,2,3,4,4,0
95970,1,3,0,1,2,1,2,2
95971,4,1,0,0,1,0,2,0
95972,2,2,4,2,2,1,3,2
95973,1,3,4,4,4,4,5,1
95974,1,3,2,4,4,4,5,1
95975,3,1,2,2,2,1,2,2
95976,3,5,1,2,3,3,4,8
95977,2,4,3,4,4,3,4,2
95978,2,4,2,3,3,2,3,3
95979,1,4,3,2,2,1,3,1
95980,3,5,2,1,2,1,2,1
95981,4,3,3,4,3,2,3,2
95982,1,5,2,1,2,2,3,0
95983,2,5,4,4,3,3,4,1
95984,2,5,2,3,3,2,3,2
95985,0,0,4,4,4,3,3,3
95986,0,0,4,2,2,1,2,2
95987,0,2,4,3,2,1,3,2
95988,0,1,3,4,3,4,4,4
95989,0,3,3,3,3,2,3,2
95990,2,4,1,1,3,3,4,12
95991,1,4,1,0,1,0,1,0
95992,4,4,4,4,4,3,4,0
95993,0,1,4,4,4,4,4,3
95994,1,5,2,3,4,4,5,8
95995,2,5,1,2,3,4,4,0
95996,0,5,4,4,4,4,4,0
95997,2,6,3,3,3,2,3,3
95998,4,3,2,2,3,3,4,0
95999,4,8,0,0,0,0,0,0
96000,2,4,2,4,4,4,4,4
96001,0,4,4,2,3,2,4,0
96002,0,2,0,0,0,0,0,0
96003,3,6,3,2,2,1,2,1
96004,3,6,0,0,1,0,1,0
96005,3,5,0,0,1,1,2,0
96006,0,1,0,0,2,1,2,0
96007,1,3,2,2,4,3,4,4
96008,4,2,2,3,4,4,5,14
96009,0,0,3,2,3,2,3,2
96010,0,0,4,4,3,2,3,3
96011,2,5,0,0,1,0,2,0
96012,3,1,1,1,1,0,2,0
96013,0,3,3,4,4,4,4,4
96014,4,2,3,2,3,1,3,2
96015,1,3,3,2,2,1,3,1
96016,1,4,3,3,3,2,3,3
96017,1,4,4,4,3,2,3,3
96018,4,4,2,2,2,2,3,2
96019,3,5,4,4,4,4,4,3
96020,0,1,2,1,2,1,3,0
96021,0,1,2,2,3,2,3,1
96022,3,2,3,3,4,4,5,6
96023,0,1,2,3,3,4,4,4
96024,1,4,1,0,1,0,1,0
96025,4,8,0,0,0,0,0,0
96026,3,5,4,3,3,2,3,2
96027,4,2,2,2,3,4,4,0
96028,3,5,2,2,2,1,3,2
96029,3,5,2,3,3,2,3,2
96030,1,2,1,1,2,1,3,0
96031,1,2,1,1,1,0,1,0
96032,1,2,1,2,3,3,4,4
96033,1,2,0,1,2,2,3,8
96034,1,5,2,2,3,4,4,4
96035,1,7,1,0,1,0,1,1
96036,3,4,4,4,3,3,4,3
96037,2,4,0,0,1,1,2,0
96038,2,5,1,1,2,1,3,2
96039,4,6,1,0,1,0,1,0
96040,4,3,3,2,3,4,5,0
96041,1,4,1,1,1,1,2,0
96042,1,4,3,2,2,1,3,2
96043,2,1,3,3,3,4,5,0
96044,1,1,1,1,2,2,3,0
96045,1,1,2,1,2,1,3,0
96046,1,5,1,2,3,4,4,6
96047,1,6,1,2,3,3,4,4
96048,3,1,1,1,1,0,1,0
96049,3,1,0,0,1,0,1,0
96050,3,1,0,0,1,0,1,0
96051,1,6,2,1,3,2,3,0
96052,4,3,2,1,2,2,3,0
96053,0,4,3,3,3,4,5,2
96054,4,1,3,4,3,2,3,2
96055,3,6,1,0,1,0,0,0
96056,4,4,2,3,3,4,5,3
96057,4,0,1,1,2,2,3,0
96058,0,1,3,4,4,4,4,5
96059,0,1,4,2,3,1,3,2
96060,4,2,3,3,4,4,5,12
96061,3,4,2,2,3,4,4,10
96062,0,1,1,1,2,1,2,0
96063,4,1,0,0,2,1,2,0
96064,0,1,3,2,3,2,3,1
96065,2,1,0,0,1,0,2,0
96066,2,1,3,4,3,3,4,2
96067,2,1,4,4,3,3,3,4
96068,0,1,4,4,4,4,4,3
96069,0,1,4,3,3,2,3,2
96070,0,1,2,3,3,2,3,2
96071,2,6,0,0,1,0,2,0
96072,1,6,0,0,1,0,2,0
96073,0,2,3,1,2,1,2,1
96074,0,1,1,0,1,0,1,0
96075,0,1,1,1,1,1,2,0
96076,2,4,1,2,3,3,4,9
96077,3,5,3,3,3,2,3,3
96078,3,6,4,3,3,2,3,2
96079,1,2,0,1,2,1,3,11
96080,1,1,0,0,1,0,2,0
96081,1,6,2,3,3,4,4,5
96082,3,2,4,3,3,2,3,3
96083,3,2,1,1,2,1,2,0
96084,3,6,4,4,4,4,5,8
96085,4,3,0,0,2,1,2,0
96086,4,3,0,0,1,0,1,0
96087,0,2,0,0,1,0,1,0
96088,1,3,3,4,4,4,4,5
96089,0,1,2,4,3,3,3,4
96090,1,3,4,4,3,4,6,3
96091,4,3,2,3,4,4,5,13
96092,4,5,4,4,3,3,3,3
96093,4,3,3,2,2,1,3,1
96094,3,4,0,0,1,0,2,0
96095,3,3,1,0,1,1,2,0
96096,3,3,0,0,1,0,2,0
96097,2,6,3,2,2,1,3,2
96098,0,1,2,3,3,2,3,2
96099,0,3,1,1,3,3,4,5
96100,4,1,3,4,4,4,5,5
96101,4,1,3,4,4,4,4,4
96102,4,1,3,4,4,4,4,4
96103,4,1,4,2,3,2,3,1
96104,0,4,3,3,3,1,2,0
96105,2,6,4,4,5,4,4,4
96106,2,6,4,4,5,4,4,9
96107,0,2,1,1,2,2,3,0
96108,3,4,3,3,3,2,3,3
96109,3,7,0,0,1,0,1,0
96110,2,5,3,4,3,3,4,3
96111,1,4,3,4,4,4,5,5
96112,0,0,2,2,2,2,3,1
96113,0,1,2,3,4,4,4,4
96114,2,5,1,1,2,1,2,2
96115,4,3,2,4,3,3,3,3
96116,4,4,4,4,3,2,3,3
96117,0,1,2,3,4,4,5,5
96118,4,2,1,1,2,2,3,3
96119,2,5,4,4,3,3,4,3
96120,2,5,3,2,2,1,3,2
96121,1,4,2,3,3,2,3,3
96122,3,2,0,1,2,1,2,2
96123,0,3,4,4,4,4,4,4
96124,4,0,0,0,0,1,0,0
96125,1,4,0,0,1,0,1,0
96126,3,5,0,0,1,0,2,0
96127,0,1,3,3,3,2,3,2
96128,2,5,0,0,2,1,3,0
96129,4,4,3,4,3,2,3,2
96130,1,2,0,0,1,0,2,0
96131,1,2,0,0,0,0,0,0
96132,2,5,3,3,3,3,3,2
96133,2,1,0,0,2,1,2,0
96134,4,5,3,4,4,4,4,4
96135,3,4,0,0,1,0,2,0
96136,3,4,1,0,1,0,2,0
96137,1,1,1,1,2,2,3,0
96138,1,1,1,1,3,2,4,0
96139,1,6,1,2,3,4,5,7
96140,3,2,0,0,1,0,1,0
96141,3,2,3,3,3,2,3,2
96142,3,1,1,0,1,0,2,0
96143,0,5,0,0,0,0,0,0
96144,3,5,1,0,1,0,1,0
96145,2,5,3,3,3,3,3,2
96146,1,2,0,1,2,1,2,0
96147,3,5,4,4,3,3,3,3
96148,3,6,3,3,3,2,3,2
96149,4,3,1,1,2,1,2,0
96150,0,3,1,1,2,2,3,0
96151,0,2,0,0,0,0,0,0
96152,0,0,1,0,1,0,1,0
96153,0,1,4,2,2,1,2,3
96154,0,1,0,0,1,0,1,0
96155,2,6,1,0,1,0,2,0
96156,4,1,4,4,4,4,6,0
96157,3,6,3,4,3,2,3,3
96158,3,2,2,1,2,1,2,0
96159,3,2,3,2,3,3,4,0
96160,3,2,2,1,2,2,3,0
96161,3,5,0,0,1,0,1,0
96162,3,4,4,3,3,2,3,3
96163,0,4,4,4,3,3,4,2
96164,4,2,1,1,3,3,4,12
96165,2,5,1,2,3,3,4,8
96166,2,5,0,1,3,2,4,7
96167,2,5,1,2,3,3,4,6
96168,4,4,1,1,3,2,3,10
96169,4,4,0,1,2,1,3,0
96170,3,2,4,3,3,2,3,3
96171,0,2,3,3,3,2,3,3
96172,4,5,0,1,2,1,2,0
96173,4,3,2,4,3,3,3,2
96174,2,5,0,1,2,2,3,6
96175,1,4,3,4,4,4,4,7
96176,1,6,4,1,2,1,2,1
96177,1,7,0,0,2,1,2,0
96178,1,6,2,1,2,1,2,1
96179,2,2,4,1,2,1,2,2
96180,1,5,2,4,4,3,4,4
96181,0,1,2,4,3,3,3,3
96182,2,5,4,4,4,4,4,4
96183,1,5,0,0,0,0,1,0
96184,2,5,3,3,3,2,3,2
96185,2,5,1,1,1,0,2,0
96186,2,2,4,2,3,1,3,2
96187,1,3,3,4,4,4,5,4
96188,4,1,1,1,2,2,3,0
96189,4,1,0,0,0,0,1,0
96190,4,1,1,2,3,4,4,9
96191,0,1,1,1,1,0,1,1
96192,0,1,1,1,2,1,3,0
96193,1,3,4,4,4,3,4,4
96194,1,3,3,4,3,3,3,3
96195,4,2,3,3,3,1,3,2
96196,2,5,3,4,3,2,3,2
96197,2,4,0,0,1,0,1,0
96198,2,5,0,0,1,0,1,0
96199,0,1,1,1,2,1,3,1
96200,0,1,2,2,2,1,2,2
96201,1,3,3,3,3,2,3,3
96202,1,4,3,4,4,4,5,5
96203,3,2,4,3,3,2,3,2
96204,3,1,0,0,1,1,2,0
96205,1,3,2,3,3,4,4,4
96206,1,3,3,4,4,4,5,4
96207,0,3,4,4,3,3,3,3
96208,2,5,2,4,3,4,5,1
96209,2,5,0,0,1,0,1,0
96210,2,6,3,1,2,1,2,1
96211,0,1,1,0,0,0,0,0
96212,0,1,1,1,2,1,3,1
96213,0,1,0,0,1,0,2,0
96214,1,6,3,1,2,1,2,1
96215,0,5,1,1,1,0,2,1
96216,0,5,4,4,3,3,3,3
96217,0,3,1,1,2,1,2,0
96218,2,3,2,4,4,4,5,4
96219,2,6,4,4,4,4,4,0
